#This file stores the Agent Data for each Agent.
#CurrentFrame;AgentsInFrame;AgentID1;CloudID;AgentPositionx1;AgentPositiony1;AgentID2;AgentPositionx2;AgentPositiony2;...;
0;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,232;13,302;6;0;10,532;0,054;7;0;4,255;8,755;8;0;10,910;8,258;9;0;5,747;13,679;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,600;9,786;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,324;0,270;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,078;9,778;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
1;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,232;13,302;6;0;10,532;0,054;7;0;4,255;8,755;8;0;10,910;8,258;9;0;5,747;13,679;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,600;9,786;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,324;0,270;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,078;9,778;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
2;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,232;13,302;6;0;10,532;0,054;7;0;4,262;8,655;8;0;10,910;8,258;9;0;5,747;13,679;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,600;9,786;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,324;0,270;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,078;9,778;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
3;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,232;13,302;6;0;10,532;0,054;7;0;4,163;8,672;8;0;10,910;8,258;9;0;5,747;13,679;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,633;9,748;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,285;0,301;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,078;9,778;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
4;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,232;13,302;6;0;10,616;0,108;7;0;4,066;8,693;8;0;10,818;8,236;9;0;5,747;13,679;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,678;9,741;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,300;0,349;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,078;9,778;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
5;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,157;13,238;6;0;10,685;0,180;7;0;3,970;8,724;8;0;10,723;8,216;9;0;5,671;13,614;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,720;9,731;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,306;0,399;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,049;9,738;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
6;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,086;13,198;6;0;10,753;0,254;7;0;3,879;8,757;8;0;10,625;8,198;9;0;5,577;13,580;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,132;3,339;33;0;8,761;9,723;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,315;0,448;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,093;9,715;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
7;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,856;30,427;3;0;60,913;29,268;4;0;36,820;41,917;5;0;7,004;13,164;6;0;10,822;0,326;7;0;3,798;8,786;8;0;10,525;8,195;9;0;5,482;13,551;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,157;55,596;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,928;20,427;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,170;3,344;33;0;8,801;9,715;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,323;0,497;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,136;9,693;41;0;2,948;28,253;42;0;0,941;20,016;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
8;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,825;30,332;3;0;60,913;29,268;4;0;36,820;41,917;5;0;6,932;13,125;6;0;10,879;0,409;7;0;3,718;8,810;8;0;10,425;8,194;9;0;5,388;13,516;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,138;55,561;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,944;20,380;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,214;3,349;33;0;8,843;9,705;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,328;0,547;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,179;9,670;41;0;2,948;28,253;42;0;0,963;19,971;43;0;22,717;18,342;44;0;20,702;25,738;45;0;28,993;8,955;
9;51;0;0;43,747;41,037;1;0;59,148;10,126;2;0;29,768;30,250;3;0;60,913;29,268;4;0;36,820;41,917;5;0;6,856;13,088;6;0;10,922;0,499;7;0;3,646;8,825;8;0;10,329;8,202;9;0;5,296;13,476;10;0;16,874;31,037;11;0;24,574;0,126;15;0;16,874;31,037;16;0;24,574;0,126;17;0;33,747;62,074;18;0;49,148;0,253;19;0;33,747;62,074;20;0;49,148;0,253;21;0;34,105;54,339;22;0;45,106;10,180;23;0;24,183;39,182;24;0;46,367;37,526;25;0;29,119;55,526;26;0;13,030;18,871;27;0;58,773;49,874;28;0;38,182;58,256;29;0;32,932;57,745;30;0;34,475;14,770;23;0;16,874;31,037;24;0;24,574;0,126;25;0;9,990;20,361;26;0;25,457;19,268;27;0;13,410;31,917;28;0;2,121;6,210;29;0;34,141;27,912;30;0;19,727;33,779;31;0;16,052;33,422;32;0;17,254;3,354;33;0;8,884;9,696;34;0;6,902;31,577;35;0;6,570;25,925;36;0;23,078;13,638;37;0;10,328;0,590;38;0;3,713;27,126;39;0;31,316;16,975;40;0;14,223;9,648;41;0;2,948;28,253;42;0;1,006;19,944;43;0;22,670;18,327;44;0;20,702;25,738;45;0;28,993;8,955;
